id,subset,anomaly_class,video_start,video_end,anomaly_start,anomaly_end,num_frames,anomaly_start_s,anomaly_end_s,duration_s,ignore,ego_involve,night,channel,accident_name,frames_dir_exists
9Q0FCoNxL8I_000786,train,other: turning,786,925,67,94,140,6.7,9.4,14.0,,,,,,1
yr0gNIxRluE_000502,train,other: turning,502,611,33,63,110,3.3,6.3,11.0,,,,,,1
fb5i7JlmJdg_000833,train,other: turning,833,921,40,83,89,4.0,8.3,8.9,,,,,,1
T7TkJVmGyts_000075,train,other: turning,75,189,29,68,115,2.9,6.8,11.5,,,,,,1
pWZSG2cUdEo_000908,train,other: turning,908,996,36,63,89,3.6,6.3,8.9,,,,,,1
UbDCiQVuzPY_003862,train,other: turning,3862,3980,42,68,119,4.2,6.8,11.9,,,,,,1
oZaUkhs_H-s_003811,train,other: turning,3811,3920,33,57,110,3.3,5.7,11.0,,,,,,1
mrIFkGZbNjc_000872,train,other: turning,872,951,25,45,80,2.5,4.5,8.0,,,,,,1
ha-IeID24As_000073,train,other: turning,73,195,70,97,123,7.0,9.7,12.3,,,,,,1
a_VxrUq9PmA_005252,train,other: turning,5252,5360,31,75,109,3.1,7.5,10.9,,,,,,1
oZaUkhs_H-s_004452,train,other: turning,4452,4561,54,67,110,5.4,6.7,11.0,,,,,,1
kld-iYpdjyo_000137,train,other: turning,137,249,47,79,113,4.7,7.9,11.3,,,,,,1
t_bCDlNOhJc_000521,train,other: turning,521,629,56,81,109,5.6,8.1,10.9,,,,,,1
fsqORUrKLYg_000775,train,other: turning,775,893,19,40,119,1.9,4.0,11.9,,,,,,1
jFFhYwgepmY_003931,train,other: turning,3931,4029,42,68,99,4.2,6.8,9.9,,,,,,1
kVhgFPPG-wo_002705,train,other: turning,2705,2792,37,68,88,3.7,6.8,8.8,,,,,,1
LfKfK4I5RPE_004254,train,other: turning,4254,4327,33,59,74,3.3,5.9,7.4,,,,,,1
l1XbmdmGr0Q_002901,train,other: turning,2901,2987,34,52,87,3.4,5.2,8.7,,,,,,1
PqbpIHZvjMA_000677,train,other: turning,677,755,32,50,79,3.2,5.0,7.9,,,,,,1
p8q77QzOdUs_004110,train,other: turning,4110,4189,39,54,80,3.9,5.4,8.0,,,,,,1
Hx8FMhmdOQU_005251,train,other: turning,5251,5349,21,47,99,2.1,4.7,9.9,,,,,,1
sdqIDbZJfy0_002451,train,other: turning,2451,2549,35,54,99,3.5,5.4,9.9,,,,,,1
mrIFkGZbNjc_001133,train,other: turning,1133,1211,33,52,79,3.3,5.2,7.9,,,,,,1
IQwS7BEjUxM_005263,train,other: turning,5263,5401,61,95,139,6.1,9.5,13.9,,,,,,1
Tsl84N96WM8_001371,train,other: turning,1371,1510,35,69,140,3.5,6.9,14.0,,,,,,1
6E2N9ld0eHg_000872,train,other: turning,872,970,52,79,99,5.2,7.9,9.9,,,,,,1
4wKjxDXnmYs_004962,train,other: turning,4962,5028,21,66,67,2.1,6.6,6.7,,,,,,1
LfKfK4I5RPE_000822,train,other: turning,822,930,40,78,109,4.0,7.8,10.9,,,,,,1
T89zSiaMNgM_004504,train,other: turning,4504,4603,21,52,100,2.1,5.2,10.0,,,,,,1
d2SCftR5sWc_003574,train,other: turning,3574,3662,21,44,89,2.1,4.4,8.9,,,,,,1
Hkui6PJboFg_004330,train,other: turning,4330,4418,16,50,89,1.6,5.0,8.9,,,,,,1
ieP36TLihGM_000311,train,other: turning,311,399,28,61,89,2.8,6.1,8.9,,,,,,1
FqJ4IfRLKmA_004242,train,other: turning,4242,4360,76,98,119,7.6,9.8,11.9,,,,,,1
D_pyFV4nKd4_002733,train,other: turning,2733,2872,38,99,140,3.8,9.9,14.0,,,,,,1
JkYzYrJpSoQ_002340,train,other: turning,2340,2418,30,54,79,3.0,5.4,7.9,,,,,,1
ZIts2XH28SA_000922,train,other: turning,922,1030,51,81,109,5.1,8.1,10.9,,,,,,1
d2SCftR5sWc_002626,train,other: turning,2626,2744,23,87,119,2.3,8.7,11.9,,,,,,1
bhA2ckvE-TQ_003592,train,other: turning,3592,3749,54,94,158,5.4,9.4,15.8,,,,,,1
UOjQsfDXjO0_000501,train,other: turning,501,619,58,75,119,5.8,7.5,11.9,,,,,,1
LfKfK4I5RPE_004539,train,other: turning,4539,4617,26,57,79,2.6,5.7,7.9,,,,,,1
Y4rb2_HaBdQ_001571,train,other: turning,1571,1635,30,49,65,3.0,4.9,6.5,,,,,,1
ha-IeID24As_000717,train,other: turning,717,805,43,68,89,4.3,6.8,8.9,,,,,,1
V3--0ubJkNE_000235,train,other: turning,235,338,10,39,104,1.0,3.9,10.4,,,,,,1
L334aqEJxys_001734,train,other: turning,1734,1872,42,86,139,4.2,8.6,13.9,,,,,,1
bI9JzQSrEGo_005086,train,other: turning,5086,5168,12,39,83,1.2,3.9,8.3,,,,,,1
ahKX0rtdMJc_000181,train,other: turning,181,289,51,86,109,5.1,8.6,10.9,,,,,,1
V3--0ubJkNE_004713,train,other: turning,4713,4796,33,61,84,3.3,6.1,8.4,,,,,,1
nADqn-DZ-Dc_000640,train,other: turning,640,738,63,84,99,6.3,8.4,9.9,,,,,,1
qYonJ4w6SZs_004015,train,other: turning,4015,4109,31,67,95,3.1,6.7,9.5,,,,,,1
90gyBengKDs_003225,train,other: turning,3225,3273,21,40,49,2.1,4.0,4.9,,,,,,1
f482qwPz7ns_001506,train,other: turning,1506,1577,40,56,72,4.0,5.6,7.2,,,,,,1
l1XbmdmGr0Q_001480,train,other: turning,1480,1569,32,55,90,3.2,5.5,9.0,,,,,,1
8dI7OolIEXY_000795,train,other: turning,795,878,19,44,84,1.9,4.4,8.4,,,,,,1
88LcRU7uEFE_004664,train,other: turning,4664,4890,15,52,227,1.5,5.2,22.7,,,,,,1
Nc9SDBksPPA_003206,train,other: turning,3206,3304,51,63,99,5.1,6.3,9.9,,,,,,1
TlBhM9Xbr2o_004220,train,other: turning,4220,4295,18,45,76,1.8,4.5,7.6,,,,,,1
f482qwPz7ns_001006,train,other: turning,1006,1093,39,62,88,3.9,6.2,8.8,,,,,,1
jKwCC2RhxJE_000704,train,other: turning,704,802,43,65,99,4.3,6.5,9.9,,,,,,1
h55PiQMnlJY_000724,train,other: turning,724,822,34,54,99,3.4,5.4,9.9,,,,,,1
ezY7QrSWeWw_000021,train,other: turning,21,92,35,65,72,3.5,6.5,7.2,,,,,,1
RASKiMoxhOE_005202,train,other: turning,5202,5250,31,47,49,3.1,4.7,4.9,,,,,,1
J-j5eIHg8I0_000582,train,other: turning,582,721,69,92,140,6.9,9.2,14.0,,,,,,1
5vKPYV5w6pw_002077,train,other: turning,2077,2204,28,115,128,2.8,11.5,12.8,,,,,,1
UOjQsfDXjO0_000761,train,other: turning,761,899,44,82,139,4.4,8.2,13.9,,,,,,1
JV0D-YkWHD8_002752,train,other: turning,2752,2831,28,59,80,2.8,5.9,8.0,,,,,,1
6E2N9ld0eHg_000751,train,other: turning,751,870,48,74,120,4.8,7.4,12.0,,,,,,1
0z7J7rOpTic_000191,train,other: turning,191,259,37,50,69,3.7,5.0,6.9,,,,,,1
xpOyD-qrQUw_001882,train,other: turning,1882,1969,29,45,88,2.9,4.5,8.8,,,,,,1
u33fdjUY_Iw_001071,train,other: turning,1071,1180,59,91,110,5.9,9.1,11.0,,,,,,1
J-j5eIHg8I0_000387,train,other: turning,387,503,60,117,117,6.0,11.7,11.7,,,,,,1
K1r3m5OrmB4_006095,train,other: turning,6095,6155,14,42,61,1.4,4.2,6.1,,,,,,1
fdvMUP8qvzw_001106,train,other: turning,1106,1205,33,72,100,3.3,7.2,10.0,,,,,,1
d2SCftR5sWc_002516,train,other: turning,2516,2624,28,51,109,2.8,5.1,10.9,,,,,,1
Zpo0kwg1XEQ_001134,train,other: turning,1134,1216,28,48,83,2.8,4.8,8.3,,,,,,1
bhA2ckvE-TQ_001483,train,other: turning,1483,1609,28,50,127,2.8,5.0,12.7,,,,,,1
DSBGS6aRzgc_003880,train,other: turning,3880,3974,51,67,95,5.1,6.7,9.5,,,,,,1
YBEYOS3A3Ic_004656,train,other: turning,4656,4731,30,49,76,3.0,4.9,7.6,,,,,,1
mrIFkGZbNjc_003577,train,other: turning,3577,3655,36,55,79,3.6,5.5,7.9,,,,,,1
fdvMUP8qvzw_004102,train,other: turning,4102,4170,34,51,69,3.4,5.1,6.9,,,,,,1
8dI7OolIEXY_004927,train,other: turning,4927,5011,36,67,85,3.6,6.7,8.5,,,,,,1
CyeT8rEQOpQ_003623,train,other: turning,3623,3693,35,71,71,3.5,7.1,7.1,,,,,,1
h55PiQMnlJY_000231,train,other: turning,231,389,58,88,159,5.8,8.8,15.9,,,,,,1
Nc9SDBksPPA_004823,train,other: turning,4823,4922,46,84,100,4.6,8.4,10.0,,,,,,1
HaC3LrJiTmQ_001752,train,other: turning,1752,1855,43,83,104,4.3,8.3,10.4,,,,,,1
ecRog9N1Qf0_004683,train,other: turning,4683,4741,11,38,59,1.1,3.8,5.9,,,,,,1
gZbGLa253Ak_003649,train,other: turning,3649,3757,34,80,109,3.4,8.0,10.9,,,,,,1
WWyeuvpHmfc_001537,train,other: turning,1537,1619,14,40,83,1.4,4.0,8.3,,,,,,1
0qfbmt4G8Rw_002856,train,other: turning,2856,2957,32,67,102,3.2,6.7,10.2,,,,,,1
h55PiQMnlJY_002661,train,other: turning,2661,2749,40,62,89,4.0,6.2,8.9,,,,,,1
gXezhrOijmQ_005158,train,other: turning,5158,5243,26,58,86,2.6,5.8,8.6,,,,,,1
UjkeNSr2dXQ_004135,train,other: turning,4135,4213,24,37,79,2.4,3.7,7.9,,,,,,1
fdvMUP8qvzw_005225,train,other: turning,5225,5323,34,49,99,3.4,4.9,9.9,,,,,,1
lKMwX4nA64k_004695,train,other: turning,4695,4787,27,41,93,2.7,4.1,9.3,,,,,,1
UbDCiQVuzPY_002006,train,other: turning,2006,2084,27,39,79,2.7,3.9,7.9,,,,,,1
Eq7_uD2yN5Y_004239,train,other: turning,4239,4337,50,92,99,5.0,9.2,9.9,,,,,,1
PqbpIHZvjMA_000757,train,other: turning,757,835,29,50,79,2.9,5.0,7.9,,,,,,1
Tsl84N96WM8_001512,train,other: turning,1512,1623,31,65,112,3.1,6.5,11.2,,,,,,1
pOJpwWmEcFg_000731,train,other: turning,731,849,43,74,119,4.3,7.4,11.9,,,,,,1
7uTMZ5-aWKA_000760,train,other: turning,760,858,49,83,99,4.9,8.3,9.9,,,,,,1
88LcRU7uEFE_000907,train,other: turning,907,1045,24,63,139,2.4,6.3,13.9,,,,,,1
lKMwX4nA64k_004346,train,other: turning,4346,4441,41,56,96,4.1,5.6,9.6,,,,,,1
4OGV0AbV91U_000264,train,other: turning,264,347,31,53,84,3.1,5.3,8.4,,,,,,1
hfwb3mZZ0fs_002552,train,other: turning,2552,2630,40,75,79,4.0,7.5,7.9,,,,,,1
ieP36TLihGM_001739,train,other: turning,1739,1857,56,88,119,5.6,8.8,11.9,,,,,,1
4wKjxDXnmYs_005098,train,other: turning,5098,5159,28,55,62,2.8,5.5,6.2,,,,,,1
3Sqeb-l1RPA_005028,train,other: turning,5028,5121,44,72,94,4.4,7.2,9.4,,,,,,1
UKBuDqU8qTM_000895,train,other: turning,895,983,35,55,89,3.5,5.5,8.9,,,,,,1
Sihe6aeyLHg_004865,train,other: turning,4865,4992,107,116,128,10.7,11.6,12.8,,,,,,1
WWyeuvpHmfc_005628,train,other: turning,5628,5697,14,49,70,1.4,4.9,7.0,,,,,,1
HaC3LrJiTmQ_003433,train,other: turning,3433,3537,46,88,105,4.6,8.8,10.5,,,,,,1
bcpfYpmDcp0_001132,train,other: turning,1132,1211,26,44,80,2.6,4.4,8.0,,,,,,1
mrIFkGZbNjc_004331,train,other: turning,4331,4430,51,71,100,5.1,7.1,10.0,,,,,,1
TlBhM9Xbr2o_004624,train,other: turning,4624,4695,31,52,72,3.1,5.2,7.2,,,,,,1
qYonJ4w6SZs_001288,train,other: turning,1288,1464,46,167,177,4.6,16.7,17.7,,,,,,1
Nc9SDBksPPA_000391,train,other: turning,391,529,40,58,139,4.0,5.8,13.9,,,,,,1
mrIFkGZbNjc_001971,train,other: turning,1971,2098,75,96,128,7.5,9.6,12.8,,,,,,1
OPj7lUQOre8_000211,train,other: turning,211,309,52,73,99,5.2,7.3,9.9,,,,,,1
IOoVklIZLMw_001168,train,other: turning,1168,1252,57,71,85,5.7,7.1,8.5,,,,,,1
PqbpIHZvjMA_002500,train,other: turning,2500,2629,102,130,130,10.2,13.0,13.0,,,,,,1
UbDCiQVuzPY_000814,train,other: turning,814,1043,53,87,230,5.3,8.7,23.0,,,,,,1
ieP36TLihGM_004515,train,other: turning,4515,4593,34,42,79,3.4,4.2,7.9,,,,,,1
e3hXj7S3QyA_001260,train,other: turning,1260,1324,18,49,65,1.8,4.9,6.5,,,,,,1
UbDCiQVuzPY_001145,train,other: turning,1145,1263,70,100,119,7.0,10.0,11.9,,,,,,1
fb5i7JlmJdg_005653,train,other: turning,5653,5771,61,94,119,6.1,9.4,11.9,,,,,,1
f482qwPz7ns_001821,train,other: turning,1821,1941,42,67,121,4.2,6.7,12.1,,,,,,1
hfwb3mZZ0fs_002815,train,other: turning,2815,2928,33,74,114,3.3,7.4,11.4,,,,,,1
5vKPYV5w6pw_002475,train,other: turning,2475,2665,38,60,191,3.8,6.0,19.1,,,,,,1
y4Evv5By6sg_000338,train,other: turning,338,446,53,95,109,5.3,9.5,10.9,,,,,,1
fsqORUrKLYg_004710,train,other: turning,4710,4818,49,65,109,4.9,6.5,10.9,,,,,,1
ha-IeID24As_000597,train,other: turning,597,715,46,66,119,4.6,6.6,11.9,,,,,,1
y4Evv5By6sg_004585,train,other: turning,4585,4693,43,58,109,4.3,5.8,10.9,,,,,,1
4wKjxDXnmYs_001491,train,other: turning,1491,1571,46,78,81,4.6,7.8,8.1,,,,,,1
kN-2mc561GY_001829,train,other: turning,1829,1925,58,84,97,5.8,8.4,9.7,,,,,,1
0qfbmt4G8Rw_003068,train,other: turning,3068,3334,30,222,267,3.0,22.2,26.7,,,,,,1
L334aqEJxys_004487,train,other: turning,4487,4588,49,83,102,4.9,8.3,10.2,,,,,,1
zRZ9PJguIfE_004095,train,other: turning,4095,4213,45,63,119,4.5,6.3,11.9,,,,,,1
ujVRDgGVzlQ_002150,train,other: turning,2150,2220,19,33,71,1.9,3.3,7.1,,,,,,1
HzVbo46kkBA_003734,train,other: turning,3734,3832,61,80,99,6.1,8.0,9.9,,,,,,1
88LcRU7uEFE_002175,train,other: turning,2175,2273,34,57,99,3.4,5.7,9.9,,,,,,1
nvVk7L3GrJQ_001915,train,other: turning,1915,2017,33,55,103,3.3,5.5,10.3,,,,,,1
t_bCDlNOhJc_004165,train,other: turning,4165,4263,35,68,99,3.5,6.8,9.9,,,,,,1
O9uvBFovKj8_002250,train,other: turning,2250,2328,32,52,79,3.2,5.2,7.9,,,,,,1
qYonJ4w6SZs_003872,train,other: turning,3872,4013,84,109,142,8.4,10.9,14.2,,,,,,1
OPj7lUQOre8_005797,train,other: turning,5797,5910,47,80,114,4.7,8.0,11.4,,,,,,1
UOjQsfDXjO0_005794,train,other: turning,5794,5949,64,90,156,6.4,9.0,15.6,,,,,,1
0qfbmt4G8Rw_001753,train,other: turning,1753,1841,53,66,89,5.3,6.6,8.9,,,,,,1
Tsl84N96WM8_001051,train,other: turning,1051,1129,32,50,79,3.2,5.0,7.9,,,,,,1
UKBuDqU8qTM_000701,train,other: turning,701,799,40,61,99,4.0,6.1,9.9,,,,,,1
DyzL2sahobA_002862,train,other: turning,2862,2940,35,58,79,3.5,5.8,7.9,,,,,,1
bFGmOp9H3MA_005890,train,other: turning,5890,5967,27,57,78,2.7,5.7,7.8,,,,,,1
V3--0ubJkNE_000062,train,other: turning,62,148,28,42,87,2.8,4.2,8.7,,,,,,1
D_pyFV4nKd4_003333,train,other: turning,3333,3411,13,45,79,1.3,4.5,7.9,,,,,,1
zRZ9PJguIfE_004215,train,other: turning,4215,4293,27,52,79,2.7,5.2,7.9,,,,,,1
UKBuDqU8qTM_003999,train,other: turning,3999,4268,32,61,270,3.2,6.1,27.0,,,,,,1
T89zSiaMNgM_001439,train,other: turning,1439,1560,50,63,122,5.0,6.3,12.2,,,,,,1
UOjQsfDXjO0_000621,train,other: turning,621,759,32,69,139,3.2,6.9,13.9,,,,,,1
JV0D-YkWHD8_004477,train,other: turning,4477,4562,23,51,86,2.3,5.1,8.6,,,,,,1
TlBhM9Xbr2o_003366,train,other: turning,3366,3433,26,43,68,2.6,4.3,6.8,,,,,,1
pOJpwWmEcFg_002111,train,other: turning,2111,2250,34,69,140,3.4,6.9,14.0,,,,,,1
JkYzYrJpSoQ_001455,train,other: turning,1455,1554,40,61,100,4.0,6.1,10.0,,,,,,1
9Q0FCoNxL8I_001666,train,other: turning,1666,1734,22,69,69,2.2,6.9,6.9,,,,,,1
fsqORUrKLYg_000675,train,other: turning,675,773,45,62,99,4.5,6.2,9.9,,,,,,1
8dI7OolIEXY_001612,train,other: turning,1612,1710,25,54,99,2.5,5.4,9.9,,,,,,1
qYonJ4w6SZs_004216,train,other: turning,4216,4327,35,65,112,3.5,6.5,11.2,,,,,,1
Hd2IzHAfkCI_003611,train,other: turning,3611,3699,38,63,89,3.8,6.3,8.9,,,,,,1
mrIFkGZbNjc_000752,train,other: turning,752,870,58,73,119,5.8,7.3,11.9,,,,,,1
Hx8FMhmdOQU_000995,train,other: turning,995,1105,44,104,111,4.4,10.4,11.1,,,,,,1
Tsl84N96WM8_003746,train,other: turning,3746,3865,67,104,120,6.7,10.4,12.0,,,,,,1
sdqIDbZJfy0_003642,train,other: turning,3642,3730,22,44,89,2.2,4.4,8.9,,,,,,1
uO2zGO5ydBc_003652,train,other: turning,3652,3724,33,52,73,3.3,5.2,7.3,,,,,,1
LfKfK4I5RPE_004721,train,other: turning,4721,4799,44,65,79,4.4,6.5,7.9,,,,,,1
JV0D-YkWHD8_003816,train,other: turning,3816,3891,8,41,76,0.8,4.1,7.6,,,,,,1
f482qwPz7ns_002969,train,ego: oncoming,2969,3174,78,107,206,7.8,10.7,20.6,,,,,,1
nvVk7L3GrJQ_004799,train,ego: oncoming,4799,4870,36,44,72,3.6,4.4,7.2,,,,,,1
W6YrlYyWguc_000736,train,ego: oncoming,736,854,54,76,119,5.4,7.6,11.9,,,,,,1
PYL3JcSsS6o_004146,train,ego: oncoming,4146,4234,33,65,89,3.3,6.5,8.9,,,,,,1
JmwUVoOrgk8_001359,train,ego: oncoming,1359,1477,56,80,119,5.6,8.0,11.9,,,,,,1
0z7J7rOpTic_000261,train,ego: oncoming,261,439,34,63,179,3.4,6.3,17.9,,,,,,1
yr0gNIxRluE_000231,train,ego: oncoming,231,289,43,58,59,4.3,5.8,5.9,,,,,,1
O9uvBFovKj8_004288,train,ego: oncoming,4288,4349,49,62,62,4.9,6.2,6.2,,,,,,1
HaC3LrJiTmQ_001210,train,ego: oncoming,1210,1398,37,81,189,3.7,8.1,18.9,,,,,,1
ha-IeID24As_001567,train,ego: oncoming,1567,1645,34,77,79,3.4,7.7,7.9,,,,,,1
t4Cvbdtebk0_000685,train,ego: oncoming,685,795,65,111,111,6.5,11.1,11.1,,,,,,1
xpOyD-qrQUw_003463,train,ego: oncoming,3463,3532,29,47,70,2.9,4.7,7.0,,,,,,1
UOjQsfDXjO0_004067,train,ego: oncoming,4067,4142,65,76,76,6.5,7.6,7.6,,,,,,1
kVhgFPPG-wo_005659,train,ego: oncoming,5659,5753,46,71,95,4.6,7.1,9.5,,,,,,1
xToi8YVZM8o_004022,train,ego: oncoming,4022,4109,36,66,88,3.6,6.6,8.8,,,,,,1
EY8x-fyQkbk_003774,train,ego: oncoming,3774,3861,23,68,88,2.3,6.8,8.8,,,,,,1
gZbGLa253Ak_000521,train,ego: oncoming,521,619,43,74,99,4.3,7.4,9.9,,,,,,1
gZbGLa253Ak_000431,train,ego: oncoming,431,519,43,69,89,4.3,6.9,8.9,,,,,,1
DpQBo4gb6Lw_003414,train,ego: oncoming,3414,3522,46,62,109,4.6,6.2,10.9,,,,,,1
pOJpwWmEcFg_003150,train,ego: oncoming,3150,3239,30,63,90,3.0,6.3,9.0,,,,,,1
eA-kbOZ1_sc_001173,train,ego: oncoming,1173,1214,28,42,42,2.8,4.2,4.2,,,,,,1
WWyeuvpHmfc_004984,train,ego: oncoming,4984,5064,43,55,81,4.3,5.5,8.1,,,,,,1
0qfbmt4G8Rw_001501,train,ego: oncoming,1501,1600,37,66,100,3.7,6.6,10.0,,,,,,1
K1r3m5OrmB4_002474,train,ego: oncoming,2474,2564,28,45,91,2.8,4.5,9.1,,,,,,1
Nc9SDBksPPA_005569,train,ego: oncoming,5569,5724,81,113,156,8.1,11.3,15.6,,,,,,1
f482qwPz7ns_004272,train,ego: oncoming,4272,4371,73,87,100,7.3,8.7,10.0,,,,,,1
bcpfYpmDcp0_002436,train,ego: oncoming,2436,2469,21,34,34,2.1,3.4,3.4,,,,,,1
D_pyFV4nKd4_002974,train,ego: oncoming,2974,3101,38,115,128,3.8,11.5,12.8,,,,,,1
3sGShQb_HwU_000072,train,ego: oncoming,72,135,49,64,64,4.9,6.4,6.4,,,,,,1
JkYzYrJpSoQ_004398,train,ego: oncoming,4398,4516,63,94,119,6.3,9.4,11.9,,,,,,1
X8VgGb1fJDU_001564,train,ego: oncoming,1564,1675,54,80,112,5.4,8.0,11.2,,,,,,1
krPRThe7R4g_000515,train,ego: oncoming,515,586,31,53,72,3.1,5.3,7.2,,,,,,1
88LcRU7uEFE_002971,train,ego: oncoming,2971,3059,39,89,89,3.9,8.9,8.9,,,,,,1
K1r3m5OrmB4_001450,train,ego: oncoming,1450,1559,44,87,110,4.4,8.7,11.0,,,,,,1
Hkui6PJboFg_000400,train,ego: oncoming,400,496,34,72,97,3.4,7.2,9.7,,,,,,1
gXezhrOijmQ_005541,train,ego: oncoming,5541,5639,48,99,99,4.8,9.9,9.9,,,,,,1
ha-IeID24As_005296,train,ego: oncoming,5296,5384,41,76,89,4.1,7.6,8.9,,,,,,1
T7TkJVmGyts_002538,train,ego: oncoming,2538,2656,42,71,119,4.2,7.1,11.9,,,,,,1
3sGShQb_HwU_005157,train,ego: oncoming,5157,5283,49,96,127,4.9,9.6,12.7,,,,,,1
2TmFM9p1KF8_005473,train,ego: oncoming,5473,5560,37,55,88,3.7,5.5,8.8,,,,,,1
Y4rb2_HaBdQ_001876,train,ego: oncoming,1876,2034,59,110,159,5.9,11.0,15.9,,,,,,1
IQwS7BEjUxM_001295,train,ego: oncoming,1295,1342,40,48,48,4.0,4.8,4.8,,,,,,1
kVhgFPPG-wo_005945,train,ego: oncoming,5945,6010,23,40,66,2.3,4.0,6.6,,,,,,1
a_VxrUq9PmA_001847,train,ego: oncoming,1847,1955,39,109,109,3.9,10.9,10.9,,,,,,1
eN6y6-4C1Rc_003060,train,ego: oncoming,3060,3136,35,47,77,3.5,4.7,7.7,,,,,,1
uO2zGO5ydBc_003873,train,ego: oncoming,3873,3960,27,67,88,2.7,6.7,8.8,,,,,,1
gZbGLa253Ak_000621,train,ego: oncoming,621,719,53,66,99,5.3,6.6,9.9,,,,,,1
DSBGS6aRzgc_001974,train,ego: oncoming,1974,2072,17,55,99,1.7,5.5,9.9,,,,,,1
3sGShQb_HwU_002696,train,ego: oncoming,2696,2804,40,81,109,4.0,8.1,10.9,,,,,,1
IFhWIS-Gwps_000642,train,ego: oncoming,642,780,47,90,139,4.7,9.0,13.9,,,,,,1
88LcRU7uEFE_000200,train,ego: oncoming,200,368,43,141,169,4.3,14.1,16.9,,,,,,1
p8q77QzOdUs_000842,train,ego: oncoming,842,920,32,60,79,3.2,6.0,7.9,,,,,,1
Hx8FMhmdOQU_004468,train,ego: oncoming,4468,4556,38,89,89,3.8,8.9,8.9,,,,,,1
kN-2mc561GY_001947,train,ego: oncoming,1947,2045,35,63,99,3.5,6.3,9.9,,,,,,1
fHUJcUaW2mE_002595,train,ego: oncoming,2595,2700,42,75,106,4.2,7.5,10.6,,,,,,1
RPNiqsdt6-w_000714,train,ego: oncoming,714,802,45,57,89,4.5,5.7,8.9,,,,,,1
xVfPBzDnI2Q_004688,train,ego: oncoming,4688,4773,54,67,86,5.4,6.7,8.6,,,,,,1
HzVbo46kkBA_002218,train,ego: oncoming,2218,2279,50,62,62,5.0,6.2,6.2,,,,,,1
kld-iYpdjyo_001523,train,ego: oncoming,1523,1609,27,49,87,2.7,4.9,8.7,,,,,,1
EY8x-fyQkbk_005676,train,ego: oncoming,5676,5765,53,79,90,5.3,7.9,9.0,,,,,,1
Tsl84N96WM8_002022,train,ego: oncoming,2022,2120,51,71,99,5.1,7.1,9.9,,,,,,1
ZIts2XH28SA_001572,train,ego: oncoming,1572,1670,34,83,99,3.4,8.3,9.9,,,,,,1
VxWJchENocA_000160,train,ego: oncoming,160,246,34,54,87,3.4,5.4,8.7,,,,,,1
bhA2ckvE-TQ_001256,train,ego: oncoming,1256,1381,38,101,126,3.8,10.1,12.6,,,,,,1
Z9K13eBUwJM_004263,train,ego: oncoming,4263,4301,30,39,39,3.0,3.9,3.9,,,,,,1
ha-IeID24As_002002,train,ego: oncoming,2002,2100,41,71,99,4.1,7.1,9.9,,,,,,1
UbDCiQVuzPY_001786,train,ego: oncoming,1786,1864,26,62,79,2.6,6.2,7.9,,,,,,1
JV0D-YkWHD8_000529,train,ego: oncoming,529,608,29,48,80,2.9,4.8,8.0,,,,,,1
qzMjfBx1KI0_004197,train,ego: oncoming,4197,4290,42,62,94,4.2,6.2,9.4,,,,,,1
PqbpIHZvjMA_001138,train,ego: oncoming,1138,1207,58,70,70,5.8,7.0,7.0,,,,,,1
p-fBcE77G4c_004488,train,ego: oncoming,4488,4551,27,42,64,2.7,4.2,6.4,,,,,,1
CyeT8rEQOpQ_005131,train,ego: oncoming,5131,5194,23,44,64,2.3,4.4,6.4,,,,,,1
d2SCftR5sWc_001301,train,ego: oncoming,1301,1399,23,89,99,2.3,8.9,9.9,,,,,,1
pQdl0apLT70_002009,train,ego: oncoming,2009,2113,52,65,105,5.2,6.5,10.5,,,,,,1
pQdl0apLT70_004755,train,ego: oncoming,4755,4808,18,29,54,1.8,2.9,5.4,,,,,,1
f482qwPz7ns_004373,train,ego: oncoming,4373,4498,30,110,126,3.0,11.0,12.6,,,,,,1
O9uvBFovKj8_003888,train,ego: oncoming,3888,3986,39,71,99,3.9,7.1,9.9,,,,,,1
gXezhrOijmQ_001154,train,ego: oncoming,1154,1272,65,117,119,6.5,11.7,11.9,,,,,,1
Z9K13eBUwJM_005606,train,ego: oncoming,5606,5668,22,38,63,2.2,3.8,6.3,,,,,,1
3sGShQb_HwU_003819,train,ego: oncoming,3819,3917,37,69,99,3.7,6.9,9.9,,,,,,1
ruiSuGHJf6Q_003619,train,ego: oncoming,3619,3737,63,83,119,6.3,8.3,11.9,,,,,,1
0RJPQ_97dcs_002194,train,ego: oncoming,2194,2294,5,16,101,0.5,1.6,10.1,,,,,,1
nvVk7L3GrJQ_003544,train,ego: oncoming,3544,3637,45,73,94,4.5,7.3,9.4,,,,,,1
JV0D-YkWHD8_002676,train,ego: oncoming,2676,2750,24,52,75,2.4,5.2,7.5,,,,,,1
PfJ2CudpCgE_002001,train,ego: oncoming,2001,2077,13,77,77,1.3,7.7,7.7,,,,,,1
ahKX0rtdMJc_003838,train,ego: oncoming,3838,3926,40,51,89,4.0,5.1,8.9,,,,,,1
Q7VBPeGwJWw_002431,train,ego: oncoming,2431,2471,35,41,41,3.5,4.1,4.1,,,,,,1
3sGShQb_HwU_000264,train,ego: oncoming,264,352,52,62,89,5.2,6.2,8.9,,,,,,1
PEwiwzyTjX0_000492,train,ego: oncoming,492,587,44,86,96,4.4,8.6,9.6,,,,,,1
